age,income,gender,ideology,treatment,group,partisanship,vote_conservative,rate_conservative
26,-0.41606195125767187,0,-3.0986221604539903,1,b,democrat,0,0.32478720097281244
68,-1.2570163692978817,0,-0.2633384724251613,1,a,republican,0,-1.6186748885149753
42,-1.8200193295423612,1,7.263340246397718,0,e,democrat,1,-0.3524677100064236
22,-0.13643929963297063,1,-8.769364174476346,0,c,democrat,1,0.009995851004009015
38,-2.1304276198753866,1,-2.03843561439792,0,d,democrat,1,-0.3922544929408516
27,-0.5804249349305719,0,-5.272772746598855,0,e,republican,1,2.6097209502212144
29,-0.7130680708132241,0,-6.83896728522676,0,e,republican,1,2.2785642611929493
31,0.5342365072232839,0,-0.24326825851211886,0,b,republican,1,1.5436589865983743
48,0.293705121034891,1,-7.210145619980848,1,c,democrat,1,2.3166505393970693
68,-1.6054238074127647,1,-8.616414708470304,0,c,democrat,1,1.9776841672948051
64,-1.3038904977985042,0,4.077275724306325,0,d,democrat,1,0.922718325233961
33,0.5182096501726047,1,-8.888627245204992,0,c,republican,0,-0.1620533266176345
44,0.6332427548510853,0,-8.0632014987664,1,e,democrat,1,2.6339618833758385
45,1.1526252791101277,1,-8.5480210942038,1,e,democrat,1,3.014296169024504
24,0.3722333845315233,0,6.985272365632262,1,e,republican,0,-2.764453500636635
32,0.6122461951617494,0,2.026164313313725,1,d,democrat,1,-1.1169478593533446
25,1.7102750681268741,0,-6.608497258967372,1,e,democrat,1,4.509031527119
30,-1.2949085685215258,0,-5.427426753901818,1,e,republican,1,2.3990108220627513
37,0.6759350326133314,1,-1.2110895632315017,1,e,democrat,0,0.6480155634504171
40,-0.06383340781765105,0,-9.759705733854247,0,a,republican,1,2.8208125862756925
62,-0.47178540469854113,0,1.5592757696331656,1,d,democrat,1,0.11126796114325387
41,-0.4194928943013687,0,8.821413132524654,0,c,democrat,1,-2.4921996627691847
55,1.270656646192748,0,-6.3161284855006095,1,d,democrat,1,5.020604698258575
41,-1.5763896169086833,0,7.404298979255341,1,a,democrat,0,-1.779237318819511
65,0.6705636739106817,0,8.397789173956522,1,e,democrat,0,-1.9497093482875125
24,1.0080485858200123,1,7.848369924292911,0,b,democrat,0,-0.3707571090782804
47,1.803013818728632,1,4.210877966273902,1,e,democrat,0,-0.22419323759347098
25,-0.040394660442704004,0,-8.467321473084228,0,b,republican,1,0.670633993008494
45,-0.6214711331274815,0,-2.2610254068133546,1,e,democrat,0,1.356238646141963
55,-1.5279201235428104,0,-3.8781574832175387,0,e,democrat,1,1.5881236963367893
30,0.1996627372500467,0,-3.989120509322741,1,d,republican,0,1.9113223091088412
62,-1.0069173548967343,0,1.724372002845847,0,e,republican,1,-0.9617260538904897
54,0.0623259996892921,0,-1.2113052049765098,1,d,republican,1,-0.20486551690489385
60,-0.1902500479845788,0,-1.3330635821728283,0,d,republican,1,0.18533424717368296
59,0.424936145053121,0,6.804000895024529,0,c,republican,0,0.49465417777960785
43,-0.17190856743674007,1,-6.2568010294819,1,d,democrat,1,3.0336681276826085
46,-0.144125637144899,0,5.4812260983554495,0,a,republican,1,1.2622354579850503
49,1.227489122714371,1,-3.7167343455453627,1,d,democrat,1,1.9072631285935855
33,0.07879751926136018,0,0.27987452781530564,1,c,republican,1,-0.666648200323289
62,1.242032654948651,0,8.189281008449864,0,c,democrat,1,0.20465886754994642
19,-0.8118675338032718,0,0.3244606812387847,0,d,republican,0,-1.680110132237245
43,0.4463302491595385,1,-9.106038712853376,0,e,democrat,1,0.13496003040326054
61,0.3568097224675486,1,-5.62471063834016,0,b,republican,1,2.480596712158033
49,-0.4375784641107365,1,-5.464827141909989,0,a,republican,1,0.18238147348833256
32,-1.1409017191026056,1,-5.794922565021232,1,e,republican,1,2.7634493237266193
23,-0.9452852689089866,1,6.786504531891673,1,d,democrat,0,-3.776886107018954
32,0.33032309958080963,0,-2.1437349698815122,1,d,republican,1,0.18646929838747384
64,0.9613501241388388,0,-6.756770154899165,0,b,republican,1,1.4811043774461239
69,0.24525987560935775,0,0.03502873639502191,1,c,republican,1,-0.046818819672657885
54,1.334988332078314,1,6.593605009088012,0,c,republican,1,-0.5728487243376388
49,0.22821722845974368,1,-7.36926983212687,0,b,republican,0,2.1158775698049763
44,-0.11498322539877626,1,-2.311673853178089,1,b,democrat,0,0.6808581409631032
37,0.05065359767627282,0,1.5514136098388498,1,e,republican,0,-2.427397711927548
28,0.810206470626853,1,-9.35083707981818,0,c,democrat,1,1.3700759679620658
50,1.1874146331628466,0,-3.5957262968629733,1,d,republican,1,2.1031502676545175
48,-1.7848019620503461,0,5.264949505930188,1,a,republican,0,-1.6363518330690139
36,0.3586889215977234,1,-5.579809166991144,0,e,republican,1,1.369009651086033
66,0.129970642900805,1,-9.451448063917343,0,b,republican,0,0.5848582701081917
55,0.929266457040352,0,-4.468428151651467,1,e,republican,1,2.5809038415595897
43,0.3485123847643164,0,-8.09669579254805,0,b,republican,1,1.8148448762015554
47,-0.6183026969502475,0,-9.385932093440578,0,c,democrat,1,0.6010244144680361
24,-1.632744377250544,0,-9.501086492752009,1,b,republican,1,2.603569303999444
38,-1.3390421760551068,0,-8.043170897090825,1,a,republican,1,2.3435246112901664
52,-2.179949970687236,0,-9.327117433164535,0,e,democrat,1,0.5839805086385421
41,2.08518540505607,1,4.173106003506458,0,d,republican,0,-0.1288154296507286
65,0.042089583978004094,0,-0.6908178244425471,1,d,democrat,0,0.45507468470490287
48,-0.2710579190472518,1,-3.7545353200950293,1,e,republican,0,1.812535486417785
65,-0.17039229895475372,1,3.825102210622962,0,c,democrat,1,1.562701390317354
59,0.07767256065381194,1,-2.3987366135922183,1,d,republican,1,2.8222820822115766
41,0.07869190569620478,0,-0.3509069403609466,0,c,democrat,0,0.9875072536922744
59,-0.9760207757029873,1,0.7931572034174614,1,d,republican,1,-0.40703122673024406
50,0.45654382939802307,0,-7.81851448444475,0,c,republican,1,0.7715655237411723
65,-0.525133484796404,0,-6.004360380619587,0,b,democrat,1,1.089721647126957
30,0.47352135313119936,0,2.749693565973402,0,e,republican,0,0.701038546015091
33,-0.005810798708244445,1,-4.107950201330537,1,e,democrat,1,0.9512963197404873
49,0.723225573428944,0,6.300713769051971,0,d,democrat,1,2.147550499936333
57,0.2731474416382585,1,-8.537823270856181,0,b,republican,1,2.197908965146474
68,-1.6142964156579422,0,7.084114268322875,0,c,democrat,1,0.18362596994418778
44,-0.49325897712192507,0,9.938690903751631,0,e,republican,0,0.8194158391746028
25,0.7909606620965868,1,-5.553930948757493,1,c,republican,1,1.540450640827525
34,0.09495812107256493,0,-3.129536350958981,0,b,republican,1,1.524948909163419
41,0.527910115850096,0,-1.8420231650459122,0,e,republican,1,-0.14572536284442594
38,-0.3925269803532358,1,-3.1593406617279696,0,d,democrat,0,2.437397717909264
27,0.7960745310036081,1,-6.320636258542882,0,b,democrat,0,0.6210158405776273
36,-0.6932727199892028,0,3.0670104242557894,0,d,democrat,1,2.0599089488968065
42,1.0523607974826388,1,2.5409869310561213,0,b,republican,0,0.49854483987990234
62,-0.04612984895747339,1,3.0132687243283325,0,c,republican,1,-0.2937946156398614
58,-0.8342738946007998,1,0.6651528709828991,1,a,democrat,1,-0.8810517684114008
45,0.5509010166151609,1,3.762695872145967,1,d,democrat,0,-3.9180963624247287
44,0.20529251028863227,0,-4.523531637103295,0,c,democrat,1,-1.0607457521847898
42,-0.6612226907143409,1,7.224294685368847,1,e,democrat,0,-2.634438242852591
51,-2.0896491305559346,0,0.9586175465232571,0,d,democrat,0,1.7561905341424726
26,0.5928049050336361,0,-4.47381800853954,0,e,democrat,0,2.115517042295154
29,0.6646291776770802,0,-2.4198941463869446,0,e,democrat,1,1.9321833727792845
44,0.15029870863505662,1,1.237257110276893,0,a,republican,0,0.8154797264584532
67,-1.2389491876206302,1,7.479555995855375,0,a,democrat,1,0.9440196318997057
22,-0.534371008572016,0,-1.2484546125005647,1,b,democrat,1,-1.1955963096277324
53,0.6978137265347923,0,-6.33339844257387,0,a,democrat,1,1.538691738799655
39,-0.9420769720716663,0,-0.26969203621980675,0,a,democrat,1,2.155693077818338
62,-0.8503388717393858,0,-1.7028755912333295,1,a,republican,1,-0.0175731291934087
31,-0.6744982082138554,0,-5.509469577521697,0,d,democrat,0,1.0605352552661234
45,1.0956075500041962,1,4.697237129618841,1,d,republican,0,-3.3273593938834836
30,-0.8465230583879716,0,1.2784573281148148,1,a,democrat,0,-1.379563739982172
52,-1.4229286364511935,0,5.392678667827585,0,e,democrat,1,0.3436529405857635
65,0.15397449643187228,1,4.191303107249777,1,b,republican,0,-0.7194698901610724
60,1.1848053300315293,1,-5.700966534557532,1,a,democrat,1,2.160781387580027
45,-1.2533675552661065,1,-2.575667620805106,0,c,democrat,1,-0.4106169779527278
24,0.5492611374797475,1,-9.759772592887298,1,a,republican,1,2.687098698885312
59,0.6947691076684936,1,0.6725688725467478,0,b,democrat,1,0.2562589188519329
64,-0.6002501488501399,0,7.215424292056593,1,b,democrat,0,-0.9565258274943438
38,-0.13932525653672426,0,3.3776942869348403,1,d,republican,0,-0.9615277518947083
38,0.03213222157863425,0,-6.766763390732564,0,b,democrat,1,0.7544751749761823
66,-0.07015514137809335,0,5.474437028320743,0,b,democrat,0,1.2204449314343224
32,-0.9678882666722562,0,-0.06358018272936761,0,e,democrat,1,0.43371873526437554
62,1.3506682264308578,0,-9.374505293807475,0,e,democrat,1,2.2700288261625667
62,-1.770879404492866,0,9.420625346054972,1,e,republican,0,-2.98409160229986
27,-0.6975970653113096,0,6.129889667988056,1,d,republican,0,-3.543502090089885
60,-0.2905592526121687,0,4.16240742767361,0,a,democrat,1,1.317555188445367
52,1.3221668589312268,1,-1.4987661084690078,0,a,democrat,0,0.665569472470582
26,-1.0172579879064492,0,-0.2076924020505384,1,a,democrat,0,0.3336412104378249
61,1.10297649153192,0,3.788994645466232,1,c,republican,0,0.04750009990997783
31,-0.46493029554115656,1,-5.122434998189318,0,b,republican,0,-0.9612403854919439
39,-0.8331541017448434,0,1.1025901810943406,1,d,republican,1,-0.2790477284694704
26,-1.5365066099727451,0,7.048923174838638,0,b,republican,1,0.17236330279842932
31,0.96509973093112,0,-6.744643792699129,1,b,republican,1,3.050943261914485
66,-1.2021777520220653,1,4.634399339179227,1,d,republican,0,0.6945085811446787
43,-0.004784238271487905,0,-5.011491565146193,1,d,republican,0,2.057129117941443
41,-0.07849446777798198,0,3.931675175252769,0,a,republican,0,-0.4123432822485157
25,0.629113711904119,0,1.6524784551874525,0,c,democrat,1,-1.029765397259852
54,-0.9203999243768957,0,-7.017589300739271,0,b,democrat,1,2.7274849134501506
50,0.7152466173241083,0,4.654134291170283,0,e,democrat,1,1.3285658841753971
69,0.15854318656550515,1,3.1726576992510847,0,a,republican,0,-1.239074323485035
25,0.31493596739678076,0,-4.342406718233345,0,c,republican,0,0.5079766707584703
35,-1.2216016550780828,0,0.3859386456630425,0,d,democrat,1,0.9874040262463251
54,1.2131427120801128,0,-7.3169945516729324,0,a,democrat,1,0.1198384714256433
30,0.3793426871128049,0,-4.7309856705671605,0,d,republican,1,1.0081898794257493
48,0.19999644117082113,0,-6.625552933754175,0,e,democrat,1,0.28383936549762856
30,0.5389434019143196,1,4.148637024122442,0,c,democrat,1,-1.236109728049904
20,-2.368416272864978,0,5.589931249310743,1,b,democrat,1,-3.642963667513766
34,0.4494447401551189,1,3.6845084802860573,0,a,republican,0,-1.8030893585157206
44,2.3468523194672315,1,5.612294817743631,1,d,republican,0,-1.0550845552340526
67,-1.4390758259850132,1,3.2219952373999465,1,e,democrat,0,-0.8938989894191103
56,0.5122949460766364,0,-8.020992974221047,1,e,democrat,1,2.0833294690118334
23,1.6459206989780608,1,-8.41888920304953,1,e,democrat,1,1.7400577600906277
30,-0.022798503370136825,1,-9.671435143037284,1,e,democrat,1,2.5275339439259508
50,-0.15538842709233042,0,-8.003509325383384,0,a,republican,1,2.1379285658583984
20,0.3631428208745139,0,-1.0162242809050532,0,b,republican,1,1.320884037362715
47,-0.3375829971175376,0,-8.020962668865861,1,a,democrat,1,3.6023845547065307
18,1.6015768534286001,1,-1.346648110073696,0,a,democrat,1,1.292979985855784
62,0.6821828541619712,1,-4.886750555033384,0,c,republican,1,-0.056758878705158944
33,-0.4418159905684032,0,-5.669145343203947,1,e,republican,0,4.0614903239138425
59,0.7805124084895944,1,-7.277126683211817,0,a,democrat,1,0.8761128875023492
22,-1.1617710010275832,1,4.510613189138013,0,e,democrat,1,0.390865746438269
69,-0.35401747816853835,0,-9.596435950985851,1,c,democrat,1,5.2285199681914145
56,-1.126841500125753,0,-4.787533971210635,1,a,republican,1,2.7133939784113026
63,0.5180909187036992,1,1.02147651770321,0,e,republican,0,1.0618139583293025
65,0.2467810011730016,0,3.12017920382581,0,c,democrat,0,2.2574903939398916
42,-0.4863626490715607,0,6.9530003810397325,1,a,democrat,0,-1.107503037598868
57,-0.11088847044645274,1,2.518574244362359,0,c,republican,0,-0.11456794461529668
30,-1.1624452611341016,1,4.3253005422017345,1,b,democrat,0,-3.564924362627611
61,-0.19607513640820118,0,-9.419515035450871,1,c,democrat,1,4.304169387077561
43,-1.7769717728391627,1,-5.716115584287335,0,c,republican,0,-0.37551779352978665
62,-0.7237441251941668,1,0.8453249112348864,1,a,republican,0,-0.9199603316915095
33,-0.20122979073234218,0,2.4001381386801626,0,d,republican,0,-0.5414838433883159
59,-1.3863006265641094,1,-7.3902104572160425,1,e,republican,1,3.04889566583096
57,-0.3906815503925832,1,-2.523313261335667,1,e,democrat,0,1.3677581716771654
53,-0.023807181868605375,1,-5.9195122043800215,0,a,democrat,1,0.9435823904628691
45,-0.8882838798887971,0,8.68808707589811,1,c,republican,0,-2.298253362654709
26,1.8209382177436493,0,3.0653508180248643,1,b,democrat,0,0.16295915563298724
20,-0.8634626709970046,0,2.373560608866166,0,b,democrat,1,1.3466442845339348
63,-0.4864545864366903,0,5.354863564026793,1,b,republican,0,0.35640341943760023
23,-1.8939316054870077,0,1.9021837191545394,0,c,democrat,0,1.1647872742289176
42,1.6198734369438115,1,1.9564813746921175,1,c,democrat,0,-0.6909895917229654
57,1.0433079350190728,1,1.3452743356585408,0,a,republican,1,-0.9240538588708286
38,-2.1887265665589153,1,-0.010820163282147632,1,e,democrat,0,0.20651443924914195
59,0.4151461340963344,0,-0.2299858009993283,1,d,democrat,1,1.7159647715387671
49,-0.13150687349591833,0,-1.2137425986244654,1,a,republican,1,1.442679211735058
45,0.846597590834108,0,-7.943053852521018,1,d,democrat,1,3.150295589568047
34,-1.9791568346051165,1,-9.244126210437766,0,c,republican,0,1.2571122189263044
56,-1.288933766249966,1,-9.741644140098751,1,b,democrat,1,3.4428006999948417
45,-0.9121294336039357,1,8.274427535515418,0,d,democrat,1,-0.5491451929087351
46,0.6142777463152045,0,4.987784607093914,1,e,republican,0,-0.7827460398006136
37,0.3991676658622927,0,-0.1847908848477644,1,d,democrat,1,0.46871355795756875
58,-1.1365430735810622,0,5.370015261568028,0,d,democrat,0,0.4334649888460625
51,-0.8032272189153009,0,-9.218326650791921,1,e,democrat,1,5.362333867109722
18,-0.3893626752957304,0,-2.960335475421088,0,d,republican,1,0.7721790995805126
43,0.1974818149895109,0,6.2656497554037855,0,a,democrat,0,0.6106553268319148
32,1.7478271725504806,1,-2.0749424375206793,0,d,democrat,0,-0.6647939960276299
32,0.08973589812622555,1,2.8585644302879025,1,a,republican,0,-1.0903730947408412
20,0.14075975201663837,1,-0.859714118276484,1,e,democrat,0,-0.3536123577413536
68,0.3210829052988973,0,-6.5351954969190595,1,a,democrat,1,3.5094058515741784
56,-0.10945216829594326,0,5.024510485037862,0,c,democrat,1,-1.2928943839198879
44,1.7028683412153243,1,4.865932636899313,1,c,democrat,0,0.2554361744458533
38,0.6694207173586202,0,-3.132637214480831,1,d,democrat,1,0.5832840280906387
48,-0.3376621678646337,0,-9.242498077679473,1,e,democrat,1,4.906322967935173
62,0.009561007914156722,1,0.6209902903516777,1,e,republican,1,0.5431874334719291
65,-0.07515669535378322,1,2.69524886299574,0,a,democrat,1,-0.86254584437748
25,1.5577703514677401,0,9.871173158089523,1,e,democrat,0,-4.611782144157096
65,-2.17925783056003,0,6.250940663407466,1,d,democrat,0,-0.5361738399274176
18,0.8413538180001788,0,5.948163610205766,0,c,democrat,0,-0.7895826854155124
68,0.4383909031419171,0,8.482633830851082,1,c,republican,0,-1.2843418890926888
62,-0.4567367219340253,1,-3.2614402166945133,1,b,democrat,1,2.4320838066195707
23,-1.0137532656469943,1,2.382150260497415,0,a,democrat,1,-1.5334154906661062
31,-0.25807883819567046,0,-9.038237407779743,0,a,republican,1,2.3856497326020114
19,-0.8178410797045471,1,0.6236393676182583,1,d,republican,0,-0.09948381297873121
37,0.6318005548311656,0,-6.667622803924087,1,e,republican,1,0.6319278559985082
26,-0.8056149345129092,1,3.4008868869667612,1,e,democrat,0,-1.755069825822503
52,3.609160707463409,0,-6.309923330436313,1,a,republican,1,3.000929011298053
22,-0.21914197757659876,0,-6.030276110833204,1,e,democrat,1,2.6940687613796817
39,-0.8360712416169941,0,9.991981721576185,0,b,democrat,0,0.459624952597404
36,-0.6559260351745293,0,-3.453904697416732,1,b,republican,1,-0.34399398111649204
63,-0.548385708547783,1,-2.0293386813401764,1,b,republican,1,0.9557605841660265
21,0.49614493298796986,0,-3.240007151007398,1,e,democrat,1,-0.003653802216360136
54,0.7204226002639906,0,-8.510424116656097,1,b,democrat,1,4.991075309409102
19,0.31118946227189576,1,-2.4674536409247576,0,d,democrat,0,-1.3319081928228618
23,-0.6853077058884588,1,7.911428045228416,0,e,republican,0,-0.8577622965659991
60,-0.14946911280219208,0,-5.454985262518424,0,e,republican,0,1.505976876552244
42,0.6002560507847796,0,-3.1565887914610062,1,e,republican,1,1.6054939716847056
33,1.6797652981606015,1,8.437899603324382,1,a,democrat,0,-3.2665579543951107
50,-0.8391346398563606,1,-6.475156031110318,1,d,republican,1,1.874849146370607
44,0.8130656271411136,0,-5.596138017976566,0,d,republican,0,2.4095530342575264
34,0.0524128935170352,0,-7.720174549420471,1,c,democrat,1,1.745497314936746
54,-0.7923569582191081,1,-1.0234357217208494,0,b,democrat,0,-0.05204355578284081
23,-0.6678188584366912,1,-7.983753705093508,1,b,republican,1,2.1827330956793793
67,1.9393287888579707,0,-5.3894345598339255,1,b,democrat,1,4.728914179680015
36,0.5166850142626424,1,8.017085015765424,1,d,republican,0,-2.774597824782067
58,-0.7361700788541927,0,-8.185658559227127,1,c,republican,1,3.448407367038416
18,-0.2760900921449429,1,-9.906697200012706,1,c,republican,1,3.4114518184085676
39,0.10745017472528758,0,-9.219750558361692,0,c,republican,1,3.930370172402836
36,-0.1211867701968753,0,-8.097980080559918,0,d,republican,0,1.2564016748923281
52,-1.0276309615347552,1,-2.740147927390799,0,a,democrat,1,1.0698324666895296
33,-1.0577604080442986,1,4.449746453810464,0,d,republican,1,0.17299954782753896
54,0.6091088195111602,1,7.1711161232886305,0,c,republican,0,-0.8371535869510592
49,-0.44684088163660246,1,-8.841467350230634,1,b,republican,1,2.326810055374885
47,-1.0557019779666832,0,0.43733095939960265,0,c,republican,0,1.4436747547494182
60,0.8930945098428309,0,-3.4220117062184947,1,c,republican,1,1.5505473253278867
28,-1.3565708002954784,1,-8.61938783165678,1,d,democrat,1,2.8079410940185223
36,0.05068180228758832,1,2.140765003192815,0,c,democrat,1,-1.1426600693660136
34,-0.3595479063660311,1,9.781954449947996,1,d,republican,0,-4.6910431426427515
60,0.371360820804263,0,-7.690309248062695,1,a,republican,1,3.4658304978316603
68,0.32439651328217317,0,1.392090366846979,1,e,democrat,1,-0.4011560119362838
18,-1.713260947637182,0,-7.5933842576811,1,d,democrat,1,2.659245903600738
48,0.8739580576851641,0,-4.634851198727723,1,e,democrat,1,2.4923868547464636
41,-0.09362804954214762,1,-7.6154463265744905,0,d,democrat,0,1.2396094231804107
20,-0.09216286029258255,0,-4.628579295736697,1,a,democrat,1,0.8828411438334626
39,2.3668181830017274,1,-1.7977173054927338,0,d,republican,1,0.12042884700980355
55,-0.5135204726254936,0,6.760002101033145,0,a,democrat,1,1.2877079307886277
67,-0.09285956907039296,0,-0.8625929655973543,1,c,republican,1,0.9708984453770142
54,0.3321246677077916,0,5.16391170770204,1,b,republican,0,-2.291988978913688
19,0.14323449334516727,1,-5.142233506811773,0,d,democrat,0,1.4801894320155968
25,-0.7761430684470333,1,-6.68219812609448,0,c,democrat,0,2.383788035613313
42,0.542816077292961,1,3.5731378990485236,0,c,republican,0,-0.4781882539173987
62,0.04969068734774953,1,-1.4116427696139588,1,e,democrat,1,1.585862366919704
63,-1.766849266662673,0,4.284729867836287,1,c,republican,0,-0.30852696475143826
57,0.9083957051630722,1,-6.03553790068958,0,a,republican,1,2.0760198885906713
38,-0.6019700954604339,1,-2.1849663478254433,1,c,republican,0,1.5538139624114575
31,0.9503552755979184,1,-3.8183546264751396,1,d,democrat,1,0.738082274592953
38,0.20673688470967258,0,-3.2289995417707225,1,d,republican,0,0.5084296742821273
20,1.1220808694253432,1,4.624154789757169,0,b,democrat,0,-0.06525551569441884
41,-2.0361399103113973,0,-1.267014133291113,0,a,republican,0,3.3670279511576067
32,-0.4956312649234257,0,-8.914756674966913,1,d,democrat,1,1.608398750410284
55,-0.9953845511388236,1,0.6722664276245851,1,b,democrat,1,-0.6235900850488416
31,-0.48082222670045327,1,1.7761910651346007,1,c,democrat,0,-0.05020177027731143
48,1.3748480461517196,1,-0.2566770053996148,1,d,democrat,1,0.6986931185486214
42,-0.4339298457733209,0,3.720461401555921,0,e,republican,0,0.7672182177696352
36,2.3323087241481515,0,-7.843307573963196,1,c,democrat,1,3.822242052756608
56,-1.036574190194901,1,3.043232086489283,0,c,republican,0,0.7336877339284229
67,0.18906650377555517,0,4.905495711579233,0,a,democrat,1,0.13105864301019177
54,0.7562265474880904,1,-8.583545881964675,0,e,republican,1,3.128900329769721
40,-0.8454176772213154,1,-8.079310427371592,0,b,republican,0,2.0098063411614056
67,0.16482328878000785,1,-4.333211690168417,0,d,democrat,1,1.4709552764426148
38,1.0930513753764968,1,-9.161109498362537,0,a,democrat,1,0.5241150466137185
45,1.4007659332905886,1,3.585131922124125,1,d,republican,0,-2.7606679789511017
66,1.485257920283805,0,8.352397341386713,0,d,republican,1,0.9266878000936505
65,1.1797104862192924,1,8.350777709896555,1,a,republican,0,-2.2876517738622093
55,-1.4094056504807264,1,-2.5507106500571215,1,e,republican,1,0.8015718146082128
22,1.0353512398485383,1,0.9618966201999086,1,d,republican,0,-1.9803920894892313
45,-0.397282589240948,1,-7.974289041780375,0,e,republican,1,0.08886909110809649
40,-0.7059586455637248,0,0.9713399126091709,0,d,democrat,0,1.0801991154835782
67,-0.7760039938448756,0,4.546686548153067,0,c,democrat,1,0.02412839317781912
52,-0.5275958226841123,1,3.676338638256208,0,c,democrat,1,0.6874084325678214
68,-0.5071972039569248,0,-3.628870039138219,1,d,republican,1,1.6157680506839545
36,-2.1681332689204087,1,-5.893667758997559,1,c,democrat,1,2.2392574837891335
63,0.6490632515024515,1,8.428516240729937,0,c,republican,0,0.0859162440318755
54,1.2609529829029174,0,2.4237232553456085,1,b,democrat,1,1.0069809635409221
58,1.1439527456455103,0,-5.134909156547744,0,c,democrat,1,1.4383768188040569
42,0.6774320506356942,0,6.420057948102329,1,a,democrat,0,0.05247012946548679
61,0.5472130684831364,1,-4.361771770080523,0,c,democrat,1,2.190608767543818
58,0.014624582694385472,0,5.025575993958039,0,e,democrat,0,0.9503753870423964
65,1.4826011737987779,1,6.220897618714332,0,b,republican,1,0.3489927987462881
34,0.4234420548073592,0,-3.361967508978829,1,c,democrat,0,3.0380231602349426
24,0.6831095242052039,1,-7.7258879417364295,0,a,democrat,1,0.16647552431711754
66,-0.7074906711649027,1,-0.21113614494722555,1,a,democrat,1,0.5256888978751807
63,-0.4310099890534508,0,-8.822802671758884,0,e,democrat,1,1.8943325850916417
21,-1.13558925833482,0,-8.652906709403844,0,b,republican,1,0.8248535149723293
20,-0.036320474939246686,1,4.774555587914101,0,d,republican,1,0.5272211618561353
19,0.575290698637824,1,-3.9285517231637357,0,e,republican,0,-0.014053456554264154
66,-0.6171356232589389,0,-6.086310938242725,0,b,democrat,1,0.896405735537908
62,1.7184206199789602,1,-2.6566277837018504,0,d,republican,1,-0.17504726787776503
27,0.3870744393205685,0,-0.6593832301340328,0,e,republican,1,-0.3821026789999772
52,-1.1457757726269306,0,6.491608092180879,1,c,democrat,0,-1.9523711044902299
27,1.0384614666551908,1,8.306183353699904,1,e,democrat,0,-3.803873080499888
29,-0.7392065736582303,0,3.3934673686708,0,e,republican,0,-0.11613658118488052
37,0.2924910310281944,1,-0.19296315326705482,1,c,republican,0,0.295053603810217
27,-0.02624327274314932,1,-3.007606198561488,1,b,democrat,1,0.6133294200411071
34,-1.1669567949879975,1,-0.9374227339760726,1,b,democrat,1,1.2843823717241976
67,-0.13709737594665183,0,-0.4201083101222842,0,c,democrat,1,2.719556115832378
21,0.06156838400149457,1,-8.20816500322329,0,e,democrat,1,1.3205319995818239
46,-0.33337224075089017,1,9.391889529298826,1,b,republican,0,-4.218768557034496
65,1.403812861775526,1,5.24512524115214,1,e,republican,0,-1.9273042433025376
50,0.11232836380827703,0,-3.1865155512307,1,b,republican,1,1.1852564744302274
67,1.9971557779258684,0,2.8389910052389755,0,a,republican,0,1.1620812751955318
34,-0.790727328343274,1,-1.5776379579611586,0,e,republican,0,-2.0577715314278096
69,-0.4887268667960006,1,-2.05605643650755,0,a,democrat,1,-0.5212984581417901
21,-0.08167341038301655,0,-9.899333006221283,1,c,democrat,1,4.179113909620937
21,0.4126460732408722,1,-0.410596320834145,1,d,democrat,1,-0.15265868254289822
64,0.3863891340951995,0,-6.112454725579688,1,b,republican,1,2.267418667314738
43,1.5434156843848092,0,3.0211746752564554,0,e,republican,1,0.6374146176516563
18,1.13436246177999,1,3.807504893120301,1,c,republican,0,-2.0384670650965
26,-1.3866269557046624,0,-2.9960681266664935,1,d,democrat,0,1.4902212015153304
68,-0.5715585626743557,0,5.87968833008966,0,b,democrat,1,-0.07269604918721473
26,0.9368345976977402,1,9.96936413949809,0,e,republican,1,-3.6408669151439503
37,-0.45874937217976014,1,-9.27042910543065,0,d,republican,1,1.3352544051919373
62,-0.006243322798392018,0,0.12797407725371102,1,a,republican,1,0.8298601692677946
45,-0.15239549039802894,0,-4.6798951798601145,1,a,democrat,1,2.330888344070806
55,-0.2643395206906273,1,-4.595647470150189,1,d,democrat,1,1.5863602797571983
66,-0.303192496647507,1,-0.7806571777900313,1,a,democrat,1,1.3003797244553519
55,0.3067956266406573,0,-3.7330073866176106,1,e,democrat,1,2.4179983880667653
52,0.1748967306695466,1,2.23038528419538,0,d,democrat,1,0.9462818123140104
31,-1.1918983346779108,0,-6.944878674407285,1,e,republican,1,2.5064851200573655
47,1.82211710096585,0,-2.160780616164349,1,d,republican,1,1.1953238851909342
64,0.7955764200133915,1,-4.534297297918042,1,c,republican,1,-0.4911453459069466
22,2.0037599064676686,0,-9.120187908402926,1,a,democrat,1,4.6640189838607125
37,-0.8638250983520631,0,7.034238217592925,1,b,democrat,0,-2.4530147653060013
51,1.512203306520781,1,7.842793130402725,0,a,democrat,0,0.8966748774405562
46,-1.1486495640831873,0,-0.3605074295531736,0,c,republican,1,2.0352371963912685
33,-0.28922027881316076,1,2.85485682202302,1,d,democrat,0,-0.38039777115465934
61,-0.13106338061736766,0,-0.02568231097844098,1,e,democrat,1,-0.34105441525689484
29,-1.1586524893427725,0,0.799352951310194,1,e,democrat,0,0.205306823684602
47,1.6219881789395905,1,-0.6024213084256242,0,c,democrat,0,-1.2428572278300445
45,1.352056059364993,0,9.389256023920161,1,b,republican,0,-3.633282091109346
